LCLid,tstp,consumption,predicted
MAC000002,2014-01-07 14:00:00,0.218,0.2877911
MAC000002,2014-01-07 14:30:00,0.126,0.3162651
MAC000002,2014-01-07 15:00:00,0.084,0.31522876
MAC000002,2014-01-07 15:30:00,0.155,0.30227453
MAC000002,2014-01-07 16:00:00,0.263,0.36643603
MAC000002,2014-01-07 16:30:00,0.358,0.3747351
MAC000002,2014-01-07 17:00:00,0.336,0.41737133
MAC000002,2014-01-07 17:30:00,0.266,0.42211327
MAC000002,2014-01-07 18:00:00,0.406,0.40225655
MAC000002,2014-01-07 18:30:00,0.45,0.4409471
MAC000002,2014-01-07 19:00:00,0.42,0.47226682
MAC000002,2014-01-07 19:30:00,0.967,0.5152667
MAC000002,2014-01-07 20:00:00,0.719,0.58282757
MAC000002,2014-01-07 20:30:00,0.814,0.5214415
MAC000002,2014-01-07 21:00:00,0.807,0.5118694
MAC000002,2014-01-07 21:30:00,0.761,0.5318801
MAC000002,2014-01-07 22:00:00,0.629,0.5066938
MAC000002,2014-01-07 22:30:00,0.551,0.4920458
MAC000002,2014-01-07 23:00:00,0.468,0.49461854
MAC000002,2014-01-07 23:30:00,0.494,0.4868557
MAC000002,2014-01-08 00:00:00,0.434,0.41681886
MAC000002,2014-01-08 00:30:00,0.46,0.32977417
MAC000002,2014-01-08 01:00:00,0.439,0.28687295
MAC000002,2014-01-08 01:30:00,0.415,0.3012562
MAC000002,2014-01-08 02:00:00,0.385,0.22398941
MAC000002,2014-01-08 02:30:00,0.101,0.17684503
MAC000002,2014-01-08 03:00:00,0.131,0.11344474
MAC000002,2014-01-08 03:30:00,0.087,0.124902196
MAC000002,2014-01-08 04:00:00,0.114,0.1171711
MAC000002,2014-01-08 04:30:00,0.105,0.1173842
MAC000002,2014-01-08 05:00:00,0.094,0.13196209
MAC000002,2014-01-08 05:30:00,0.123,0.11749607
MAC000002,2014-01-08 06:00:00,0.075,0.13661222
MAC000002,2014-01-08 06:30:00,0.124,0.13086282
MAC000002,2014-01-08 07:00:00,0.083,0.16358523
MAC000002,2014-01-08 07:30:00,0.113,0.16279007
MAC000002,2014-01-08 08:00:00,0.103,0.20589858
MAC000002,2014-01-08 08:30:00,0.091,0.21692196
MAC000002,2014-01-08 09:00:00,0.163,0.22211115
MAC000002,2014-01-08 09:30:00,0.369,0.2558288
MAC000002,2014-01-08 10:00:00,0.154,0.32459614
MAC000002,2014-01-08 10:30:00,0.118,0.3987287
MAC000002,2014-01-08 11:00:00,0.193,0.37214902
MAC000002,2014-01-08 11:30:00,0.129,0.3624444
MAC000002,2014-01-08 12:00:00,0.128,0.35592422
MAC000002,2014-01-08 12:30:00,0.482,0.37115625
MAC000002,2014-01-08 13:00:00,0.22,0.31966516
MAC000002,2014-01-08 13:30:00,0.613,0.28242216
MAC000002,2014-01-08 14:00:00,0.111,0.24349369
MAC000002,2014-01-08 14:30:00,0.148,0.29919142
MAC000002,2014-01-08 15:00:00,0.111,0.2912132
MAC000002,2014-01-08 15:30:00,0.105,0.30877715
MAC000002,2014-01-08 16:00:00,0.151,0.36838314
MAC000002,2014-01-08 16:30:00,0.089,0.3897072
MAC000002,2014-01-08 17:00:00,0.388,0.44684288
MAC000002,2014-01-08 17:30:00,0.402,0.42944238
MAC000002,2014-01-08 18:00:00,0.493,0.4850257
MAC000002,2014-01-08 18:30:00,0.409,0.49173358
MAC000002,2014-01-08 19:00:00,0.297,0.54462224
MAC000002,2014-01-08 19:30:00,0.351,0.5380593
MAC000002,2014-01-08 20:00:00,1.092,0.6347594
MAC000002,2014-01-08 20:30:00,0.42,0.49097618
MAC000002,2014-01-08 21:00:00,0.399,0.49944267
MAC000002,2014-01-08 21:30:00,0.421,0.47535276
MAC000002,2014-01-08 22:00:00,0.423,0.46704078
MAC000002,2014-01-08 22:30:00,0.401,0.43372715
MAC000002,2014-01-08 23:00:00,0.442,0.40737358
MAC000002,2014-01-08 23:30:00,0.38,0.4109716
MAC000002,2014-01-09 00:00:00,0.423,0.3451714
MAC000002,2014-01-09 00:30:00,0.353,0.3474881
MAC000002,2014-01-09 01:00:00,0.422,0.3336144
MAC000002,2014-01-09 01:30:00,0.378,0.29477352
MAC000002,2014-01-09 02:00:00,0.278,0.22519332
MAC000002,2014-01-09 02:30:00,0.132,0.11168014
MAC000002,2014-01-09 03:00:00,0.098,0.12731685
MAC000002,2014-01-09 03:30:00,0.121,0.101174064
MAC000002,2014-01-09 04:00:00,0.081,0.110345505
MAC000002,2014-01-09 04:30:00,0.128,0.11868522
MAC000002,2014-01-09 05:00:00,0.074,0.10440999
MAC000002,2014-01-09 05:30:00,0.126,0.13451487
MAC000002,2014-01-09 06:00:00,0.089,0.10088709
MAC000002,2014-01-09 06:30:00,0.11,0.14662875
MAC000002,2014-01-09 07:00:00,0.103,0.12368389
MAC000002,2014-01-09 07:30:00,0.094,0.16177735
MAC000002,2014-01-09 08:00:00,0.117,0.16456869
MAC000002,2014-01-09 08:30:00,0.079,0.19926156
MAC000002,2014-01-09 09:00:00,0.124,0.21156125
MAC000002,2014-01-09 09:30:00,0.073,0.3233914
MAC000002,2014-01-09 10:00:00,0.12,0.25650012
MAC000002,2014-01-09 10:30:00,0.091,0.2541345
MAC000002,2014-01-09 11:00:00,0.145,0.23964773
MAC000002,2014-01-09 11:30:00,0.127,0.2511095
MAC000002,2014-01-09 12:00:00,0.372,0.24607444
MAC000002,2014-01-09 12:30:00,0.215,0.28481326
MAC000002,2014-01-09 13:00:00,0.473,0.23683096
MAC000002,2014-01-09 13:30:00,0.445,0.33868772
MAC000002,2014-01-09 14:00:00,0.159,0.26862207
MAC000002,2014-01-09 14:30:00,0.083,0.25255144
MAC000002,2014-01-09 15:00:00,0.143,0.26643836
MAC000002,2014-01-09 15:30:00,0.089,0.25750312
MAC000002,2014-01-09 16:00:00,0.118,0.2675615
MAC000002,2014-01-09 16:30:00,0.095,0.2576085
MAC000002,2014-01-09 17:00:00,0.301,0.3507883
MAC000002,2014-01-09 17:30:00,0.288,0.3977097
MAC000002,2014-01-09 18:00:00,0.393,0.44207585
MAC000002,2014-01-09 18:30:00,0.394,0.43900487
MAC000002,2014-01-09 19:00:00,0.443,0.41111043
MAC000002,2014-01-09 19:30:00,0.41,0.47231546
MAC000002,2014-01-09 20:00:00,0.913,0.40991655
MAC000002,2014-01-09 20:30:00,0.469,0.4408357
MAC000002,2014-01-09 21:00:00,0.415,0.41154006
MAC000002,2014-01-09 21:30:00,0.488,0.418487
MAC000002,2014-01-09 22:00:00,0.411,0.39459687
MAC000002,2014-01-09 22:30:00,1.35,0.4252654
MAC000002,2014-01-09 23:00:00,1.4299999,0.43699336
MAC000002,2014-01-09 23:30:00,0.794,0.40770438
MAC000002,2014-01-10 00:00:00,0.406,0.37797984
MAC000002,2014-01-10 00:30:00,0.38,0.35006687
MAC000002,2014-01-10 01:00:00,0.45,0.36334148
MAC000002,2014-01-10 01:30:00,0.37,0.3443966
MAC000002,2014-01-10 02:00:00,0.422,0.28999323
MAC000002,2014-01-10 02:30:00,0.291,0.18646531
MAC000002,2014-01-10 03:00:00,0.136,0.10722282
MAC000002,2014-01-10 03:30:00,0.103,0.13285746
MAC000002,2014-01-10 04:00:00,0.093,0.09063423
MAC000002,2014-01-10 04:30:00,0.117,0.13427255
MAC000002,2014-01-10 05:00:00,0.077,0.092359394
MAC000002,2014-01-10 05:30:00,0.12,0.13457248
MAC000002,2014-01-10 06:00:00,0.072,0.10472488
MAC000002,2014-01-10 06:30:00,0.12,0.13373233
MAC000002,2014-01-10 07:00:00,0.087,0.14849979
MAC000002,2014-01-10 07:30:00,0.103,0.14224166
MAC000002,2014-01-10 08:00:00,0.101,0.20046043
MAC000002,2014-01-10 08:30:00,0.088,0.1727318
MAC000002,2014-01-10 09:00:00,0.114,0.22229029
MAC000002,2014-01-10 09:30:00,0.121,0.19894154
MAC000002,2014-01-10 10:00:00,0.133,0.2474779
MAC000002,2014-01-10 10:30:00,0.628,0.3150061
MAC000002,2014-01-10 11:00:00,0.792,0.2945453
MAC000002,2014-01-10 11:30:00,0.522,0.3188725
MAC000002,2014-01-10 12:00:00,0.314,0.3410071
MAC000002,2014-01-10 12:30:00,0.341,0.2965066
MAC000002,2014-01-10 13:00:00,0.296,0.32428893
MAC000002,2014-01-10 13:30:00,0.407,0.3269638
MAC000002,2014-01-10 14:00:00,0.327,0.27578658
MAC000002,2014-01-10 14:30:00,0.806,0.26840395
MAC000002,2014-01-10 15:00:00,0.389,0.2797565
MAC000002,2014-01-10 15:30:00,0.209,0.26868212
MAC000002,2014-01-10 16:00:00,0.163,0.27709702
MAC000002,2014-01-10 16:30:00,0.103,0.303207
MAC000002,2014-01-10 17:00:00,0.213,0.4152239
MAC000002,2014-01-10 17:30:00,0.248,0.42513874
MAC000002,2014-01-10 18:00:00,0.377,0.49774796
MAC000002,2014-01-10 18:30:00,0.393,0.49345443
MAC000002,2014-01-10 19:00:00,0.401,0.5219536
MAC000002,2014-01-10 19:30:00,0.409,0.59338915
MAC000002,2014-01-10 20:00:00,1.1569999,0.72942847
MAC000002,2014-01-10 20:30:00,0.194,0.54071647
MAC000002,2014-01-10 21:00:00,0.345,0.511146
MAC000002,2014-01-10 21:30:00,0.428,0.52979463
MAC000002,2014-01-10 22:00:00,0.412,0.47152862
MAC000002,2014-01-10 22:30:00,0.381,0.53996116
MAC000002,2014-01-10 23:00:00,0.451,0.47027284
MAC000002,2014-01-10 23:30:00,0.354,0.46689385
MAC000002,2014-01-11 00:00:00,0.395,0.36498106
MAC000002,2014-01-11 00:30:00,0.399,0.35999402
MAC000002,2014-01-11 01:00:00,0.382,0.3495589
MAC000002,2014-01-11 01:30:00,0.418,0.3427186
MAC000002,2014-01-11 02:00:00,0.165,0.28838634
MAC000002,2014-01-11 02:30:00,0.132,0.21496949
MAC000002,2014-01-11 03:00:00,0.077,0.122635245
MAC000002,2014-01-11 03:30:00,0.122,0.12133275
MAC000002,2014-01-11 04:00:00,0.094,0.103138484
MAC000002,2014-01-11 04:30:00,0.102,0.124756895
MAC000002,2014-01-11 05:00:00,0.111,0.1031681
MAC000002,2014-01-11 05:30:00,0.084,0.118883714
MAC000002,2014-01-11 06:00:00,0.121,0.111710206
MAC000002,2014-01-11 06:30:00,0.073,0.117047496
MAC000002,2014-01-11 07:00:00,0.12,0.13988863
MAC000002,2014-01-11 07:30:00,0.082,0.13373904
MAC000002,2014-01-11 08:00:00,0.109,0.18549079
MAC000002,2014-01-11 08:30:00,0.1,0.16371852
MAC000002,2014-01-11 09:00:00,0.09,0.23637684
MAC000002,2014-01-11 09:30:00,0.117,0.2248202
MAC000002,2014-01-11 10:00:00,0.074,0.26606128
MAC000002,2014-01-11 10:30:00,0.157,0.28696367
MAC000002,2014-01-11 11:00:00,0.075,0.2877344
MAC000002,2014-01-11 11:30:00,0.444,0.28506884
MAC000002,2014-01-11 12:00:00,0.313,0.28081295
MAC000002,2014-01-11 12:30:00,0.343,0.2971355
MAC000002,2014-01-11 13:00:00,0.269,0.28321478
MAC000002,2014-01-11 13:30:00,0.12,0.36266398
MAC000002,2014-01-11 14:00:00,0.113,0.3138988
MAC000002,2014-01-11 14:30:00,0.134,0.2756335
MAC000002,2014-01-11 15:00:00,0.11,0.25353038
MAC000002,2014-01-11 15:30:00,0.206,0.24640419
MAC000002,2014-01-11 16:00:00,0.238,0.24376541
MAC000002,2014-01-11 16:30:00,0.365,0.24980143
MAC000002,2014-01-11 17:00:00,0.422,0.36342221
MAC000002,2014-01-11 17:30:00,0.37,0.35901657
MAC000002,2014-01-11 18:00:00,0.208,0.43589768
MAC000002,2014-01-11 18:30:00,0.234,0.42316505
MAC000002,2014-01-11 19:00:00,0.26,0.42212623
MAC000002,2014-01-11 19:30:00,0.19,0.41354728
MAC000002,2014-01-11 20:00:00,0.572,0.39458004
MAC000002,2014-01-11 20:30:00,0.907,0.37613583
MAC000002,2014-01-11 21:00:00,0.276,0.38724613
MAC000002,2014-01-11 21:30:00,0.85,0.41497546
MAC000002,2014-01-11 22:00:00,1.531,0.41122818
MAC000002,2014-01-11 22:30:00,1.423,0.42925158
MAC000002,2014-01-11 23:00:00,0.514,0.44223672
MAC000002,2014-01-11 23:30:00,0.455,0.3945234
MAC000002,2014-01-12 00:00:00,0.487,0.38976145
MAC000002,2014-01-12 00:30:00,0.412,0.37569493
MAC000002,2014-01-12 01:00:00,0.443,0.3557389
MAC000002,2014-01-12 01:30:00,0.421,0.365205
MAC000002,2014-01-12 02:00:00,0.292,0.22242011
MAC000002,2014-01-12 02:30:00,0.117,0.14276896
MAC000002,2014-01-12 03:00:00,0.102,0.10895896
MAC000002,2014-01-12 03:30:00,0.113,0.113714695
MAC000002,2014-01-12 04:00:00,0.091,0.11339026
MAC000002,2014-01-12 04:30:00,0.121,0.10021211
MAC000002,2014-01-12 05:00:00,0.081,0.123656176
MAC000002,2014-01-12 05:30:00,0.124,0.08847894
MAC000002,2014-01-12 06:00:00,0.073,0.13058054
MAC000002,2014-01-12 06:30:00,0.123,0.08543538
MAC000002,2014-01-12 07:00:00,0.072,0.1500052
MAC000002,2014-01-12 07:30:00,0.12,0.10723809
MAC000002,2014-01-12 08:00:00,0.081,0.1883014
MAC000002,2014-01-12 08:30:00,0.112,0.16056092
MAC000002,2014-01-12 09:00:00,0.091,0.23521268
MAC000002,2014-01-12 09:30:00,0.102,0.3367482
MAC000002,2014-01-12 10:00:00,0.217,0.40835845
MAC000002,2014-01-12 10:30:00,0.439,0.45228755
MAC000002,2014-01-12 11:00:00,0.718,0.38851124
MAC000002,2014-01-12 11:30:00,0.318,0.38633093
MAC000002,2014-01-12 12:00:00,0.36,0.3528084
MAC000002,2014-01-12 12:30:00,0.313,0.36619353
MAC000002,2014-01-12 13:00:00,0.342,0.36079916
MAC000002,2014-01-12 13:30:00,0.31,0.34500885
MAC000002,2014-01-12 14:00:00,0.834,0.3510092
MAC000002,2014-01-12 14:30:00,0.407,0.36536357
MAC000002,2014-01-12 15:00:00,0.341,0.43820962
MAC000002,2014-01-12 15:30:00,0.323,0.39914232
MAC000002,2014-01-12 16:00:00,0.256,0.4313299
MAC000002,2014-01-12 16:30:00,0.412,0.45204982
MAC000002,2014-01-12 17:00:00,0.465,0.52369624
MAC000002,2014-01-12 17:30:00,0.419,0.53316617
MAC000002,2014-01-12 18:00:00,0.457,0.52929664
MAC000002,2014-01-12 18:30:00,0.427,0.5452581
MAC000002,2014-01-12 19:00:00,0.334,0.54543173
MAC000002,2014-01-12 19:30:00,0.472,0.56993407
MAC000002,2014-01-12 20:00:00,0.764,0.7050317
MAC000002,2014-01-12 20:30:00,0.76,0.675689
MAC000002,2014-01-12 21:00:00,0.46,0.497145
MAC000002,2014-01-12 21:30:00,0.452,0.5669297
MAC000002,2014-01-12 22:00:00,0.48,0.48603788
MAC000002,2014-01-12 22:30:00,0.44,0.45260513
MAC000002,2014-01-12 23:00:00,0.49,0.40880945
MAC000002,2014-01-12 23:30:00,0.446,0.39956906
MAC000002,2014-01-13 00:00:00,0.459,0.3572231
MAC000002,2014-01-13 00:30:00,0.451,0.34457698
MAC000002,2014-01-13 01:00:00,0.445,0.34517542
MAC000002,2014-01-13 01:30:00,0.283,0.33399224
MAC000002,2014-01-13 02:00:00,0.098,0.28321066
MAC000002,2014-01-13 02:30:00,0.127,0.13456546
MAC000002,2014-01-13 03:00:00,0.074,0.12858148
MAC000002,2014-01-13 03:30:00,0.126,0.11451512
MAC000002,2014-01-13 04:00:00,0.09,0.1200341
MAC000002,2014-01-13 04:30:00,0.109,0.11916802
MAC000002,2014-01-13 05:00:00,0.106,0.11595144
MAC000002,2014-01-13 05:30:00,0.091,0.12764657
MAC000002,2014-01-13 06:00:00,0.122,0.12086974
MAC000002,2014-01-13 06:30:00,0.074,0.14175957
MAC000002,2014-01-13 07:00:00,0.12,0.136068
MAC000002,2014-01-13 07:30:00,0.075,0.16734518
MAC000002,2014-01-13 08:00:00,0.117,0.17412391
MAC000002,2014-01-13 08:30:00,0.091,0.19473776
MAC000002,2014-01-13 09:00:00,0.15,0.20225808
MAC000002,2014-01-13 09:30:00,0.368,0.23886715
MAC000002,2014-01-13 10:00:00,0.091,0.34023663
MAC000002,2014-01-13 10:30:00,0.12,0.2639703
MAC000002,2014-01-13 11:00:00,0.073,0.22855103
MAC000002,2014-01-13 11:30:00,0.12,0.24062598
MAC000002,2014-01-13 12:00:00,0.072,0.25268325
MAC000002,2014-01-13 12:30:00,0.477,0.30959317
MAC000002,2014-01-13 13:00:00,0.5,0.3124955
MAC000002,2014-01-13 13:30:00,0.195,0.33600277
MAC000002,2014-01-13 14:00:00,0.128,0.36377156
MAC000002,2014-01-13 14:30:00,0.087,0.23678368
MAC000002,2014-01-13 15:00:00,0.106,0.23651406
MAC000002,2014-01-13 15:30:00,0.104,0.24412449
MAC000002,2014-01-13 16:00:00,0.112,0.30400294
MAC000002,2014-01-13 16:30:00,0.124,0.30924323
MAC000002,2014-01-13 17:00:00,0.172,0.33661902
MAC000002,2014-01-13 17:30:00,0.326,0.35341975
MAC000002,2014-01-13 18:00:00,0.398,0.3840771
MAC000002,2014-01-13 18:30:00,0.403,0.40522015
MAC000002,2014-01-13 19:00:00,0.535,0.42151117
MAC000002,2014-01-13 19:30:00,1.409,0.5969587
MAC000002,2014-01-13 20:00:00,1.972,0.66703755
MAC000002,2014-01-13 20:30:00,1.424,0.6700879
MAC000002,2014-01-13 21:00:00,1.258,0.59643346
MAC000002,2014-01-13 21:30:00,1.2410001,0.6008382
MAC000002,2014-01-13 22:00:00,1.251,0.5851621
MAC000002,2014-01-13 22:30:00,1.041,0.5719604
MAC000002,2014-01-13 23:00:00,0.454,0.5670219
MAC000002,2014-01-13 23:30:00,0.497,0.55500036
MAC000002,2014-01-14 00:00:00,0.461,0.46449497
MAC000002,2014-01-14 00:30:00,0.498,0.392594
MAC000002,2014-01-14 01:00:00,0.42,0.32696566
MAC000002,2014-01-14 01:30:00,0.474,0.27991083
MAC000002,2014-01-14 02:00:00,0.418,0.13121128
MAC000002,2014-01-14 02:30:00,0.327,0.13615836
MAC000002,2014-01-14 03:00:00,0.095,0.09167662
MAC000002,2014-01-14 03:30:00,0.125,0.12260893
MAC000002,2014-01-14 04:00:00,0.09,0.10460513
MAC000002,2014-01-14 04:30:00,0.113,0.110428825
MAC000002,2014-01-14 05:00:00,0.099,0.13243051
MAC000002,2014-01-14 05:30:00,0.1,0.103178635
MAC000002,2014-01-14 06:00:00,0.107,0.15641417
MAC000002,2014-01-14 06:30:00,0.09,0.11578442
MAC000002,2014-01-14 07:00:00,0.115,0.18720093
MAC000002,2014-01-14 07:30:00,0.078,0.1494088
MAC000002,2014-01-14 08:00:00,0.12,0.22802664
MAC000002,2014-01-14 08:30:00,0.072,0.22556317
MAC000002,2014-01-14 09:00:00,0.12,0.24707569
MAC000002,2014-01-14 09:30:00,0.109,0.35965726
MAC000002,2014-01-14 10:00:00,0.554,0.41790065
MAC000002,2014-01-14 10:30:00,0.645,0.37387908
MAC000002,2014-01-14 11:00:00,0.231,0.36160663
MAC000002,2014-01-14 11:30:00,0.168,0.39919513
MAC000002,2014-01-14 12:00:00,0.126,0.37701067
MAC000002,2014-01-14 12:30:00,0.12,0.5009979
MAC000002,2014-01-14 13:00:00,0.113,0.50669324
MAC000002,2014-01-14 13:30:00,0.132,0.36503166
MAC000002,2014-01-14 14:00:00,0.331,0.31572396
MAC000002,2014-01-14 14:30:00,0.242,0.25217697
MAC000002,2014-01-14 15:00:00,0.108,0.2479776
MAC000002,2014-01-14 15:30:00,0.127,0.2803781
MAC000002,2014-01-14 16:00:00,0.119,0.35490826
MAC000002,2014-01-14 16:30:00,0.114,0.38461816
MAC000002,2014-01-14 17:00:00,0.122,0.4473192
MAC000002,2014-01-14 17:30:00,0.175,0.47964564
MAC000002,2014-01-14 18:00:00,0.362,0.5881172
MAC000002,2014-01-14 18:30:00,0.417,0.6126833
MAC000002,2014-01-14 19:00:00,0.449,0.6824021
MAC000002,2014-01-14 19:30:00,0.429,0.88187486
MAC000002,2014-01-14 20:00:00,1.181,0.7710144
MAC000002,2014-01-14 20:30:00,1.242,0.77699697
MAC000002,2014-01-14 21:00:00,1.36,0.74066293
MAC000002,2014-01-14 21:30:00,1.406,0.74410135
MAC000002,2014-01-14 22:00:00,1.323,0.70335454
MAC000002,2014-01-14 22:30:00,1.331,0.68913645
MAC000002,2014-01-14 23:00:00,1.091,0.5164996
MAC000002,2014-01-14 23:30:00,0.483,0.5437908
MAC000002,2014-01-15 00:00:00,0.474,0.4583604
MAC000002,2014-01-15 00:30:00,0.429,0.47065812
MAC000002,2014-01-15 01:00:00,0.493,0.41755578
MAC000002,2014-01-15 01:30:00,0.383,0.43887448
MAC000002,2014-01-15 02:00:00,0.156,0.37651363
MAC000002,2014-01-15 02:30:00,0.096,0.24197787
MAC000002,2014-01-15 03:00:00,0.111,0.12339788
MAC000002,2014-01-15 03:30:00,0.109,0.121355064
MAC000002,2014-01-15 04:00:00,0.095,0.107793294
MAC000002,2014-01-15 04:30:00,0.123,0.11664948
MAC000002,2014-01-15 05:00:00,0.079,0.111211464
MAC000002,2014-01-15 05:30:00,0.125,0.12346127
MAC000002,2014-01-15 06:00:00,0.075,0.1268968
MAC000002,2014-01-15 06:30:00,0.125,0.14405616
MAC000002,2014-01-15 07:00:00,0.086,0.16022448
MAC000002,2014-01-15 07:30:00,0.112,0.15618989
MAC000002,2014-01-15 08:00:00,0.104,0.22494502
MAC000002,2014-01-15 08:30:00,0.147,0.1869247
MAC000002,2014-01-15 09:00:00,0.484,0.26006186
MAC000002,2014-01-15 09:30:00,0.32,0.3508546
MAC000002,2014-01-15 10:00:00,0.373,0.3624104
MAC000002,2014-01-15 10:30:00,0.347,0.35283253
MAC000002,2014-01-15 11:00:00,0.389,0.33262148
MAC000002,2014-01-15 11:30:00,0.873,0.3032647
MAC000002,2014-01-15 12:00:00,0.763,0.29153594
MAC000002,2014-01-15 12:30:00,0.577,0.42011786
MAC000002,2014-01-15 13:00:00,0.266,0.3482265
MAC000002,2014-01-15 13:30:00,0.125,0.4418364
MAC000002,2014-01-15 14:00:00,0.116,0.36588436
MAC000002,2014-01-15 14:30:00,0.095,0.34305182
MAC000002,2014-01-15 15:00:00,0.164,0.3017625
MAC000002,2014-01-15 15:30:00,0.081,0.30161586
MAC000002,2014-01-15 16:00:00,0.13,0.36392242
MAC000002,2014-01-15 16:30:00,0.098,0.32728544
MAC000002,2014-01-15 17:00:00,0.159,0.48715678
MAC000002,2014-01-15 17:30:00,0.234,0.50562686
MAC000002,2014-01-15 18:00:00,0.173,0.602898
MAC000002,2014-01-15 18:30:00,0.251,0.6004537
MAC000002,2014-01-15 19:00:00,0.24,0.60541695
MAC000002,2014-01-15 19:30:00,0.205,0.60421115
MAC000002,2014-01-15 20:00:00,1.529,0.8991341
MAC000002,2014-01-15 20:30:00,1.789,0.7776549
MAC000002,2014-01-15 21:30:00,1.148,0.71868885
MAC000002,2014-01-15 22:00:00,1.125,0.685164
MAC000002,2014-01-15 22:30:00,1.262,0.67424214
MAC000002,2014-01-15 23:00:00,1.141,0.61125976
MAC000002,2014-01-15 23:30:00,1.232,0.61887014
MAC000002,2014-01-16 00:00:00,0.929,0.42836666
MAC000002,2014-01-16 00:30:00,0.506,0.4345812
MAC000002,2014-01-16 01:00:00,0.464,0.3803432
MAC000002,2014-01-16 01:30:00,0.52,0.4148431
MAC000002,2014-01-16 02:00:00,0.372,0.3400212
MAC000002,2014-01-16 02:30:00,0.166,0.19020261
MAC000002,2014-01-16 03:00:00,0.085,0.10889333
MAC000002,2014-01-16 03:30:00,0.143,0.09876603
MAC000002,2014-01-16 04:00:00,0.085,0.11295604
MAC000002,2014-01-16 04:30:00,0.139,0.092096105
MAC000002,2014-01-16 05:00:00,0.093,0.13198717
MAC000002,2014-01-16 05:30:00,0.124,0.09354234
MAC000002,2014-01-16 06:00:00,0.106,0.1457683
MAC000002,2014-01-16 06:30:00,0.11,0.11159222
MAC000002,2014-01-16 07:00:00,0.117,0.18149768
MAC000002,2014-01-16 07:30:00,0.095,0.145403
MAC000002,2014-01-16 08:00:00,0.13,0.21393792
MAC000002,2014-01-16 08:30:00,0.081,0.21689324
MAC000002,2014-01-16 09:00:00,0.135,0.23631716
MAC000002,2014-01-16 09:30:00,0.226,0.36057606
MAC000002,2014-01-16 10:00:00,0.322,0.32177597
MAC000002,2014-01-16 10:30:00,0.477,0.35466853
MAC000002,2014-01-16 11:00:00,0.581,0.32617465
MAC000002,2014-01-16 11:30:00,0.314,0.34077644
MAC000002,2014-01-16 12:00:00,0.381,0.36109716
MAC000002,2014-01-16 12:30:00,0.256,0.4449947
MAC000002,2014-01-16 13:00:00,0.174,0.35551235
MAC000002,2014-01-16 13:30:00,0.134,0.39650583
MAC000002,2014-01-16 14:00:00,0.101,0.34388438
MAC000002,2014-01-16 14:30:00,0.158,0.2588833
MAC000002,2014-01-16 15:00:00,0.08,0.2204314
MAC000002,2014-01-16 15:30:00,0.131,0.27213684
MAC000002,2014-01-16 16:00:00,0.085,0.27266198
MAC000002,2014-01-16 16:30:00,0.124,0.31558862
MAC000002,2014-01-16 17:00:00,0.097,0.32793623
MAC000002,2014-01-16 17:30:00,0.115,0.42250937
MAC000002,2014-01-16 18:00:00,0.266,0.47387293
MAC000002,2014-01-16 18:30:00,0.285,0.5018439
MAC000002,2014-01-16 19:00:00,0.422,0.54556596
MAC000002,2014-01-16 19:30:00,0.408,0.5655922
MAC000002,2014-01-16 20:00:00,1.47,0.55714834
MAC000002,2014-01-16 20:30:00,0.282,0.86616546
MAC000002,2014-01-16 21:00:00,0.237,0.6678824
MAC000002,2014-01-16 21:30:00,1.108,0.6345251
MAC000002,2014-01-16 22:00:00,0.971,0.64237076
MAC000002,2014-01-16 22:30:00,1.212,0.6041842
MAC000002,2014-01-16 23:00:00,0.479,0.7386546
MAC000002,2014-01-16 23:30:00,0.506,0.6984719
MAC000002,2014-01-17 00:00:00,0.523,0.6179363
MAC000002,2014-01-17 00:30:00,0.445,0.41019252
MAC000002,2014-01-17 01:00:00,0.459,0.38300908
MAC000002,2014-01-17 01:30:00,0.426,0.40714797
MAC000002,2014-01-17 02:00:00,0.443,0.32612413
MAC000002,2014-01-17 02:30:00,0.356,0.23710537
MAC000002,2014-01-17 03:00:00,0.242,0.16440134
MAC000002,2014-01-17 03:30:00,0.099,0.14936282
MAC000002,2014-01-17 04:00:00,0.116,0.10238446
MAC000002,2014-01-17 04:30:00,0.105,0.12717025
MAC000002,2014-01-17 05:00:00,0.1,0.11480717
MAC000002,2014-01-17 05:30:00,0.119,0.11981747
MAC000002,2014-01-17 06:00:00,0.084,0.13982485
MAC000002,2014-01-17 06:30:00,0.126,0.11465971
MAC000002,2014-01-17 07:00:00,0.339,0.1731867
MAC000002,2014-01-17 07:30:00,0.541,0.14310066
MAC000002,2014-01-17 08:00:00,0.133,0.22281212
MAC000002,2014-01-17 08:30:00,0.505,0.19476756
MAC000002,2014-01-17 09:00:00,0.177,0.2360987
MAC000002,2014-01-17 09:30:00,0.368,0.29191935
MAC000002,2014-01-17 10:00:00,0.148,0.3142132
MAC000002,2014-01-17 10:30:00,0.087,0.33301136
MAC000002,2014-01-17 11:00:00,0.115,0.4629149
MAC000002,2014-01-17 11:30:00,0.099,0.4410582
MAC000002,2014-01-17 12:00:00,0.132,0.42240328
MAC000002,2014-01-17 12:30:00,0.12,0.34578714
MAC000002,2014-01-17 13:00:00,0.081,0.32620513
MAC000002,2014-01-17 13:30:00,0.794,0.31912082
MAC000002,2014-01-17 14:00:00,0.29,0.33433494
MAC000002,2014-01-17 14:30:00,0.428,0.3328992
MAC000002,2014-01-17 15:00:00,0.351,0.4034885
